,id,caller_id,name,address_city,address,phone_number,county,chain,treat,call_attempts,day,time,female_rep,esl_rep,script_budget_upcharge,script_knowledge,quote_point,quote_range_low,quote_range_high,no_quote_reason,quote_breakdown,notes,analyzed_comment,range_provided,enrolled_subject,outcome,returned_call,failed_callback,does_not_perform_service,onsite_additional_info,female_caller,esl_caller,non_complier,attrition,esl_affinity,gender_affinity,gender_esl_affinity,no_quote_reason_NA,no_quote_reason_does_not_provide_this_service,no_quote_reason_no_contact_after_2_tries,no_quote_reason_other,no_quote_reason_refused_to_provide_quote,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
536,536,8,"University Place Tire & Auto","university place","2211 70th Ave W University Place, WA 98466","(253) 566-3503",pierce,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.239472,-122.529674,1,rooftop,2211,"70th Ave W",,,Tacoma,WA,"Pierce County",98466,US,Pierce
537,537,2,"Jones Automotive Clinic",tacoma,"5510 6th Ave Ste D Tacoma, WA 98406","(253) 759-4179",pierce,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.255087,-122.51101,1,rooftop,5510,"6th Ave",Ste,D,Tacoma,WA,"Pierce County",98406,US,Pierce
538,538,2,"Rick’s Diagnostic & Repair Service",tacoma,"3526 E McKinley Ave Tacoma, WA 98404","(206) 463-9277",pierce,0,0,1,Tuesday,8,0,0,0,0,,450,500,,0,"Before tax",indicated_additional_cost,1,1,475,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.228308,-122.420937,0.8,rooftop,3526,"McKinley Ave",,,Tacoma,WA,"Pierce County",98404,US,Pierce
539,539,6,"McCabe’s Automotive","university place","3147 Bridgeport Way W University Place, WA 98466","(253) 565-5173",pierce,0,0,1,Friday,14,0,0,1,0,580,,,,0,,no_comment,0,1,580,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.230198,-122.535391,1,rooftop,3147,"Bridgeport Way W",,,"University Place",WA,"Pierce County",98466,US,Pierce
540,540,4,"Hawks Asian Auto Repair",tacoma,"6323 Pacific Hwy E Tacoma, WA 98424","(253) 922-8996",pierce,0,1,1,Monday,16,0,1,0,0,350,,,,1,"Quick in giving an estimate.",additional_context,0,1,350,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,47.243352,-122.344539,1,rooftop,6323,"Pacific Hwy E",,,Fife,WA,"Pierce County",98424,US,Pierce
541,541,8,"AllTek Auto Repair",tacoma,"2323 East Q St Tacoma, WA 98421","(253) 329-1265",pierce,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.241937,-122.40779,1,rooftop,2323,"E Q St",,,Tacoma,WA,"Pierce County",98421,US,Pierce
542,542,2,"Pacific Motor Co",tacoma,"1408 Martin Luther King Jr Way Tacoma, WA 98405","(253) 572-7214",pierce,0,0,1,Thursday,15,1,0,,,,,,does_not_provide_this_service,,"They only do collision/body work.",does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,47.248558,-122.451362,1,rooftop,1408,"Martin Luther King Jr Way",,,Tacoma,WA,"Pierce County",98405,US,Pierce
543,543,2,"AIR Import Repairs","university place","8016 27th St W University Place, WA 98466","(253) 565-3049",pierce,0,0,1,Tuesday,10,1,0,0,0,900,,,,0,"After tax",indicated_no_additional_cost,0,1,900,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.234875,-122.544899,1,rooftop,8016,"27th St W",,,"University Place",WA,"Pierce County",98466,US,Pierce
544,544,8,"Kevin’s Auto Repair",tacoma,"1115 Earnest S Brazil St Tacoma, WA 98405","(253) 566-6264",pierce,0,0,1,Friday,12,,,,,,,,no_contact_after_2_tries,,"Out of service number",no_phone_contact,0,0,,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,47.251077,-122.452578,1,rooftop,1115,"Earnest S Brazill St",,,Tacoma,WA,"Pierce County",98405,US,Pierce
545,545,6,"Advanced Auto Care",tacoma,"14708 Pacific Ave S Tacoma, WA 98444","(253) 535-1550",pierce,0,0,2,Friday,11,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.123156,-122.435879,1,rooftop,14708,"Pacific Ave S",,,Tacoma,WA,"Pierce County",98444,US,Pierce
546,546,4,"A & E Automotive Repair & Parts",tacoma,"3201 S Tacoma Way Tacoma, WA 98409","(253) 472-3039",pierce,0,1,1,Thursday,13,0,0,0,1,840,,,,0,"Inspection would be separate",additional_context,0,1,840,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.227797,-122.47803,1,rooftop,3201,"S Tacoma Way",,,Tacoma,WA,"Pierce County",98409,US,Pierce
547,547,6,"Precision Automotive & Transmission",tacoma,"3723 6th Ave Tacoma, WA 98406","(253) 759-2044",pierce,0,0,1,Friday,11,0,0,0,0,670,,,,0,,no_comment,0,1,670,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.255509,-122.486309,1,rooftop,3723,"6th Ave",,,Tacoma,WA,"Pierce County",98406,US,Pierce
548,548,8,"Auto Care & Repair",tacoma,"1717 S Tacoma Way Tacoma, WA 98409","(253) 475-5158",pierce,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.232127,-122.458587,1,rooftop,1717,"S Tacoma Way",,,Tacoma,WA,"Pierce County",98409,US,Pierce
549,549,8,"Bucky’s Complete Auto Repair",tacoma,"4802 Pacific Ave Tacoma, WA 98408","(253) 473-3773",pierce,1,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.213368,-122.434423,1,rooftop,4802,"Pacific Ave",,,Tacoma,WA,"Pierce County",98408,US,Pierce
550,550,6,"Roopair Specialties",tacoma,"5205 S Washington St Ste B Tacoma, WA 98409","(253) 475-1760",pierce,0,0,1,Thursday,14,0,0,0,0,,,,does_not_provide_this_service,,"Only work on Subaru.",does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,47.209484,-122.484677,1,rooftop,5205,"S Washington St",Ste,B,Tacoma,WA,"Pierce County",98409,US,Pierce
551,551,5,"Pegoraro Auto Repair",vancouver,"6300 NE St James Rd Ste 103A Vancouver, WA 98663","(360) 993-7802",clark,0,1,1,Friday,13,0,0,0,0,760,,,,1,,no_comment,0,1,760,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,45.667983,-122.637458,1,rooftop,6300,"NE St James Rd",Ste,103A,Vancouver,WA,"Clark County",98663,US,Clark
552,552,5,"Cascade Park Automotive",vancouver,"16215 B Ne 15th St Vancouver, WA 98684","(360) 254-1997",clark,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,45.632482,-122.505607,1,rooftop,16215,"NE 15th St",,,Vancouver,WA,"Clark County",98684,US,Clark
553,553,3,"Honest-1 Auto Care",vancouver,"4706 NE Minnehaha St Vancouver, WA 98661","(360) 727-0851",clark,1,0,1,Wednesday,16,0,0,0,0,1018,,,,0,,no_comment,0,1,1018,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,45.668574,-122.623468,1,rooftop,4706,"NE Minnehaha St",,,Vancouver,WA,"Clark County",98661,US,Clark
554,554,4,"Gaynor’s Automotive",vancouver,"9305 NE Hwy 99 Vancouver, WA 98665","(360) 574-4416",clark,1,1,2,Monday,15,,,,,,,,no_contact_after_2_tries,,"Couldn't connect",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,45.688827,-122.658283,1,rooftop,9305,"NE Highway 99",,,Vancouver,WA,"Clark County",98665,US,Clark
555,555,5,"Richey’s Points",vancouver,"10512 SE Mill Plain Blvd Vancover, WA 98664","(360) 256-0440",clark,0,1,1,Friday,13,0,0,0,0,629,,,,0,,no_comment,0,1,629,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,45.621443,-122.56468,1,rooftop,10512,"SE Mill Plain Blvd",,,Vancouver,WA,"Clark County",98664,US,Clark
556,556,3,"Service Now Auto Repair",battleground,"8206 NE 219th St Battleground, WA 98604","(360) 882-2817",clark,0,0,1,Tuesday,14,0,0,0,0,,,,other,,"waiting for them to call back with quote",failed_callback,0,1,,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,45.780905,-122.589252,1,rooftop,8206,"NE 219th St",,,"Battle Ground",WA,"Clark County",98604,US,Clark
557,557,3,"Punk’s Mufflers",vancouver,"3000 NE Minnehaha St Ste D Vancouver, WA 98663","(360) 693-2000",clark,0,0,2,Tuesday,15,0,0,0,0,,,,does_not_provide_this_service,,"Went on voicemail - call back later",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,45.668497,-122.640474,1,rooftop,3000,"NE Minnehaha St",Ste,D,Vancouver,WA,"Clark County",98663,US,Clark
558,558,5,"Munson’s Independent Honda",vancouver,"13206 NE Fourth Plain Rd Ste A5 Vancouver, WA 98682","(360) 253-5339",clark,0,1,1,Friday,10,0,0,0,0,551,,,,0,,no_comment,0,1,551,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,45.671387,-122.536917,1,range_interpolation,13206,"NE 4th Plain Rd",Ste,A5,Vancouver,WA,"Clark County",98682,US,"TIGER/Line® dataset from the US Census Bureau"
559,559,5,"Mike’s Auto Repair",vancouver,"10907 NE 117th Ave Vancouver, WA 98662","(360) 892-7110",clark,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,45.700948,-122.551378,1,rooftop,10907,"NE 117th Ave",,,Vancouver,WA,"Clark County",98662,US,Clark
560,560,1,"Wrench-N-Time Quality Automotive",vancouver,"800 Grand Blvd Vancouver, WA 98661","(360) 695-6526",clark,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,45.627016,-122.640865,1,rooftop,800,"Grand Blvd",,,Vancouver,WA,"Clark County",98661,US,Clark
561,561,7,"Garza’s Auto Repair",vancouver,"3000 E Fourth Plain Blvd Vancouver, WA 98661","(360) 433-9632",clark,0,1,1,Friday,12,,,,,,,,no_contact_after_2_tries,,"doesn't accept blocked calls",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,45.638001,-122.639385,1,rooftop,3000,"E 4th Plain Blvd",,,Vancouver,WA,"Clark County",98661,US,Clark
562,562,3,"Bergman’s Automotive",vancouver,"8908 NE St Johns Rd Vancouver, WA 98665","(360) 693-6100",clark,0,0,1,Wednesday,15,,,,,,,,no_contact_after_2_tries,,"Not in service anymore",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,45.686862,-122.624969,1,range_interpolation,8908,"NE St Johns Rd",,,Vancouver,WA,"Clark County",98665,US,"TIGER/Line® dataset from the US Census Bureau"
563,563,1,"Kings Cross Automotive",vancouver,"315 E Reserve St Vancouver, WA 98661","(360) 695-3353",clark,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,45.623638,-122.654657,1,rooftop,315,"E Reserve St",,,Vancouver,WA,"Clark County",98661,US,Clark
564,564,5,"Cory’s Car Care",vancouver,"5404 NE St John Rd Vancouver, WA 98661","(360) 883-8762",clark,0,1,2,Friday,11,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,45.661541,-122.636665,1,rooftop,5404,"NE St Johns Rd",,,Vancouver,WA,"Clark County",98661,US,Clark
565,565,5,"Orchards Express Auto Care",vancouver,"6707 NE 117th Ave Ste 101 Vancouver, WA 98662","(360) 256-5506",clark,0,1,2,Monday,10,0,0,0,0,643,,,,0,,no_comment,0,1,643,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,45.671668,-122.550664,1,rooftop,6707,"NE 117th Ave",Ste,101C,Vancouver,WA,"Clark County",98662,US,Clark
566,566,7,"Casey’s Independent Auto Repair",vancouver,"11610 NE 65th St Vancouver, WA 98662","(360) 253-7111",clark,0,1,1,Friday,12,0,0,1,1,,,,refused_to_provide_quote,,"""a quote is a promise"" wanted to inspect vehicle themselves",requires_physical_presence_or_additional_information,0,1,,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,45.670299,-122.553681,1,rooftop,11610,"NE 65th St",,,Vancouver,WA,"Clark County",98662,US,Clark
567,567,6,"Ron’s Auto & RV",vancouver,"10602 NE Fourth Plain Blvd Vancouver, WA 98662","(360) 558-3150",clark,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,45.664202,-122.563924,1,rooftop,10602,"NE 4th Plain Blvd",,,Vancouver,WA,"Clark County",98662,US,Clark
568,568,4,"D & E Auto Care",vancouver,"2501 NE 65th Ave Vancouver, WA 98661","(360) 693-4659",clark,0,1,2,Monday,15,0,0,,,,,,other,,"Put me on hold for 2 mins and after taking the info will call back",failed_callback,0,1,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,45.639994,-122.603344,1,rooftop,2501,"NE 65th Ave",,,Vancouver,WA,"Clark County",98661,US,Clark
569,569,8,"TrueTech Automotive",vancouver,"6900 NE Hwy 99 Ste A Vancouver, WA 98665","(360) 571-2302",clark,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,45.672294,-122.663612,1,rooftop,6900,"NE Highway 99",Ste,A,Vancouver,WA,"Clark County",98665,US,Clark
570,570,6,"Cottman Transmission and Total Auto Care",vancouver,"3315 NE 112th Ave Ste B55 Vancouver, WA 98682","(360) 524-2951",clark,1,0,2,Thursday,15,,,,,,,,other,,"waiting for them to call back with quote",failed_callback,0,1,,0,1,0,0,0,1,0,1,,,,0,0,0,1,0,45.646564,-122.556598,1,rooftop,3315,"NE 112th Ave",Ste,55,Vancouver,WA,"Clark County",98682,US,Clark
571,571,2,"Clutch & Brake Doctors",vancouver,"6920 NE 4th Plain Blvd Vancouver, WA 98661","(360) 735-7711",clark,0,0,1,Tuesday,8,0,0,0,0,525.74,,,,0,"After tax",indicated_no_additional_cost,0,1,525.74,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,45.645078,-122.601424,1,rooftop,6920,"NE 4th Plain Blvd",,,Vancouver,WA,"Clark County",98661,US,Clark
572,572,8,"Phill Kassab’s Auto",camas,"1904 NE Third Ave Camas, WA 98607","(360) 635-7725",clark,0,0,1,Friday,12,,,,,,,,no_contact_after_2_tries,,"Straight to voice mail which indicated a person's name, not a shop name",no_phone_contact,0,0,,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,45.588332,-122.387538,1,rooftop,1904,"NE 3rd Ave",,,Camas,WA,"Clark County",98607,US,Clark
573,573,8,"David’s Auto Repair Service",vancouver,"705 SE Park Crest Ave Ste F600 Vancouver, WA 98683","(360) 546-2772",clark,0,0,1,Friday,12,1,0,0,1,,400,800,,0,"Could not look up part or specific labor costs without Vin or license plate",requires_physical_presence_or_additional_information,1,1,600,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,45.616429,-122.521859,1,rooftop,705,"SE Park Crest Ave",Ste,F600,Vancouver,WA,"Clark County",98683,US,Clark
574,574,2,"Miguel’s Auto Repair",vancouver,"2715 E Fourth Plain Blvd Vancouver, WA 98661","(360) 975-2642",clark,0,0,1,Tuesday,11,1,,,,,,,other,,"Wants to call me back but never took my number before she hung up.",failed_callback,0,1,,0,1,0,0,0,1,0,1,,0,0,0,0,0,1,0,45.637824,-122.642127,1,rooftop,2715,"E 4th Plain Blvd",,,Vancouver,WA,"Clark County",98661,US,Clark
575,575,4,"Bavarian Auto Works",vancouver,"6900 NE Hwy 99 Ste D Vancouver, WA 98665","(360) 524-7770",clark,0,1,1,Monday,15,,,,,,,,no_contact_after_2_tries,,"Wrong Number. Redirecting to automated voice message",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,45.672294,-122.663612,1,rooftop,6900,"NE Highway 99",Ste,D,Vancouver,WA,"Clark County",98665,US,Clark
576,576,4,"Top Performance Automotive",camas,"2119 SE 192nd Ave Camas, WA 98607","(360) 833-2281",clark,0,1,1,Thursday,13,0,0,0,1,740,,,,0,"Inpection is suggested to make sure its radiator. $90 for inspection",additional_context,0,1,740,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,45.605353,-122.475049,1,rooftop,2119,"SE 192nd Ave",,,Camas,WA,"Clark County",98607,US,Clark
577,577,4,"Hoesly Automotive",vancouver,"210 W Mcloughlin Blvd Vancouver, WA 98660","(360) 695-5871",clark,0,1,1,Monday,15,0,0,0,1,,,,refused_to_provide_quote,,"Can only see and tell. Minimum inspection is $140",requires_physical_presence_or_additional_information,0,1,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,45.635103,-122.673389,1,rooftop,210,"W McLoughlin Blvd",,,Vancouver,WA,"Clark County",98660,US,Clark
578,578,6,"My Auto Repair & Tire Center",vancouver,"2773 NE Andresen Rd Vancouver, WA 98661","(360) 719-2725",clark,0,0,1,Thursday,15,0,0,0,0,,,,does_not_provide_this_service,,,no_comment,0,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,45.642225,-122.599197,1,rooftop,2773,"NE Andresen Rd",,,Vancouver,WA,"Clark County",98661,US,Clark
579,579,2,"Mr Auto",vancouver,"111 SE 103rd Ave Vancouver, WA 98664","(360) 896-8333",clark,0,0,1,Tuesday,10,0,0,0,0,540,,,,0,"After tax",indicated_no_additional_cost,0,1,540,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,45.620655,-122.566426,1,rooftop,111,"SE 103rd Ave",,,Vancouver,WA,"Clark County",98664,US,Clark
580,580,2,"East Vancouver Auto",vancouver,"705 SE Park Crest Ave Ste D430 Vancouver, WA 98683","(360) 314-4723",clark,0,0,1,Tuesday,12,0,0,0,0,755,,,,0,,no_comment,0,1,755,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,45.616429,-122.521859,1,rooftop,705,"SE Park Crest Ave",Ste,D430,Vancouver,WA,"Clark County",98683,US,Clark
581,581,4,"Ron’s Automotive - Hazel Dell",vancouver,"7818 NE 30th Ave Vancouver, WA 98665","(360) 574-2233",clark,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,45.679711,-122.640896,1,rooftop,7818,"NE 30th Ave",,,Vancouver,WA,"Clark County",98665,US,Clark
582,582,1,AutoMetrics,yakima,"813 N Front St Yakima, WA 98901","(509) 457-3739",yakima,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,46.61283,-120.512422,1,rooftop,813,"N Front St",,,Yakima,WA,"Yakima County",98901,US,"City of Yakima"
583,583,3,"G & F Automotive",yakima,"501 W Washington Ave Yakima, WA 98903","(509) 424-3878",yakima,0,0,1,Tuesday,14,0,1,0,0,527,,,,0,,no_comment,0,1,527,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,46.571455,-120.511879,0.95,rooftop,501,"W Washington Ave",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
584,584,3,"Absolute Auto",yakima,"503 E Nob Hill Blvd Yakima, WA 98901","(509) 494-6453",yakima,0,0,1,Tuesday,13,1,0,0,0,,,,other,,"Will wait for a callback with quote details",failed_callback,0,1,,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,46.586058,-120.495081,1,rooftop,503,"E Nob Hill Blvd",,,Yakima,WA,"Yakima County",98901,US,"City of Yakima"
585,585,1,"White Pass Garage",yakima,"1511 Fruitvale Blvd Yakima, WA 98902","(509) 453-2526",yakima,0,1,1,Friday,11,1,0,0,0,,,,other,,"failed call back",failed_callback,0,1,,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,46.612886,-120.530116,1,rooftop,1511,"Fruitvale Blvd",,,Yakima,WA,"Yakima County",98902,US,Yakima
586,586,7,"Westside Car Care",yakima,"1019 S 26th Ave Yakima, WA 98902","(509) 457-1688",yakima,0,1,1,Monday,12,0,0,0,0,661,,,,0,,no_comment,0,1,661,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,46.585552,-120.543129,1,rooftop,1019,"S 26th Ave",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
587,587,7,"RJ’s Tire Pros & Auto Experts",yakima,"2601 W Nob Hill Blvd Yakima, WA 98902","(509) 453-8170",yakima,0,1,1,Friday,11,1,0,0,1,700,,,,1,,no_comment,0,1,700,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,46.585716,-120.543919,1,rooftop,2601,"W Nob Hill Blvd",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
588,588,3,"Auto Care Experts",yakima,"3503 Ahtanum Rd Yakima, WA 98903","(509) 457-1033",yakima,0,0,1,Tuesday,14,0,0,0,0,756.08,,,,0,,no_comment,0,1,756.08,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,46.558429,-120.556297,1,rooftop,3503,"Ahtanum Rd",,,Yakima,WA,"Yakima County",98903,US,Yakima
589,589,7,"Yakima Automotive",yakima,"1 S 12th Ave Yakima, WA 98902","(509) 248-7218",yakima,0,1,1,Wednesday,14,0,0,1,1,800,,,,0,"includes 3 yr/36K mile warranty",additional_context,0,1,800,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,46.597565,-120.525071,1,rooftop,1,"S 12th Ave",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
590,590,7,"Quick Lube & Auto Repair",yakima,"1019 S 3rd Ave Yakima, WA 98902","(509) 457-6121",yakima,0,1,1,Tuesday,14,,,,,,,,no_contact_after_2_tries,,"doesn't accept block calls",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,46.585767,-120.509177,1,rooftop,1019,"S 3rd Ave",,,Yakima,WA,"Yakima County",98902,US,Yakima
591,591,5,"Friendly Automotive West",yakima,"5812 Summitview Ave Yakima, WA 98908","(509) 966-1090",yakima,1,1,2,Friday,14,,,,,,,,other,,"waiting for them to call back with quote",failed_callback,0,1,,0,1,0,0,1,1,0,1,,,,0,0,0,1,0,46.599558,-120.586793,1,rooftop,5812,"Summitview Ave",,,Yakima,WA,"Yakima County",98908,US,"City of Yakima"
592,592,7,"Bunger Auto Repair",yakima,"3699 Fruitvale Blvd Yakima, WA 98902","(509) 452-6991",yakima,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,46.620792,-120.557307,1,rooftop,3699,"Fruitvale Blvd",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
593,593,7,"AAMCO Transmissions & Total Car Care",yakima,"112 S 1st St Yakima, WA 98901","(509) 426-7824",yakima,1,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,46.600396,-120.505699,1,rooftop,112,"S 1st St",,,Yakima,WA,"Yakima County",98901,US,"City of Yakima"
594,594,1,"Auto Haus",yakima,"2012 Fruitvale Blvd Yakima, WA 98902","(509) 575-5520",yakima,0,1,1,Wednesday,12,0,0,0,1,,800,850,,0,"called me ""dear""",diminuative_language,1,1,825,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,46.612276,-120.536779,1,rooftop,2012,"Fruitvale Blvd",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
595,595,3,"ActNow Automotive",yakima,"217 S 2nd Ave Yakima, WA 98902","(509) 424-4296",yakima,0,0,1,Wednesday,15,0,0,0,1,,,,other,,"Will wait for a callback with quote details",failed_callback,0,1,,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,46.596907,-120.508631,1,rooftop,217,"S 2nd Ave",,,Yakima,WA,"Yakima County",98902,US,Yakima
596,596,3,"Valley Automotive Center",yakima,"914 E Yakima Ave Yakima, WA 98901","(509) 575-3738",yakima,0,0,2,Tuesday,15,0,0,0,0,,,,other,,"Asked about where I'm calling from (Vegas number), called ""brother""",failed_callback,0,1,,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,46.605007,-120.493368,1,range_interpolation,914,"E Yakima Ave",,,Yakima,WA,"Yakima County",98901,US,"TIGER/Line® dataset from the US Census Bureau"
597,597,8,Garage,yakima,"1802 S 3rd Ave Yakima, WA 98902","(509) 469-4946",yakima,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,46.572443,-120.509897,1,rooftop,1802,"S 3rd Ave",,,Yakima,WA,"Yakima County",98902,US,Yakima
598,598,3,"Firestone Complete Auto Care",yakima,"202 S 1st St Yakima, WA 98901","(509) 317-8144",yakima,1,0,1,Wednesday,15,0,1,0,0,592,,,,0,,no_comment,0,1,592,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,46.599296,-120.505149,1,rooftop,202,"S 1st St",,,Yakima,WA,"Yakima County",98901,US,"City of Yakima"
599,599,8,"Rads Auto Repair",yakima,"1602 S 36th Ave Yakima, WA 98902","(509) 965-5712",yakima,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,46.575811,-120.557135,1,rooftop,1602,"S 36th Ave",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
600,600,4,"BIC Automotive",yakima,"13 W Washington Ave Yakima, WA 98903","(509) 575-6676",yakima,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,46.570837,-120.495851,0.95,rooftop,13,"W Washington Ave",,,Yakima,WA,"Yakima County",98902,US,"City of Yakima"
601,601,2,"A Muffler Bandit",yakima,"601 S 1st St Yakima, WA 98901","(509) 902-3362",yakima,0,0,1,,,,,,,,,,does_not_provide_this_service,,"They only do exhaust.",does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,,,,0,1,0,0,0,46.59463,-120.501767,1,rooftop,601,"S 1st St",,,Yakima,WA,"Yakima County",98901,US,Yakima
602,602,8,"Kars Kinmark Auto & Rv Servic E",yakima,"2117 Terrace Heights Dr Yakima, WA 98901","(509) 248-4183",yakima,0,0,1,Monday,11,1,0,0,0,,,,other,0,"Will call back with quote",failed_callback,0,1,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,46.606514,-120.473347,1,rooftop,2117,"Terrace Heights Dr",,,Yakima,WA,"Yakima County",98901,US,"City of Yakima"
603,603,6,"Friendly Automotive & Tires",yakima,"501 S First St Yakima, WA 98901","(509) 452-7373",yakima,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,46.595859,-120.502402,1,rooftop,501,"S 1st St",,,Yakima,WA,"Yakima County",98901,US,Yakima
604,604,4,"Commercial Tire",yakima,"1411 S 1st St Yakima, WA 98901","(509) 902-3657",yakima,0,1,1,Thursday,14,0,1,0,1,618,,,,1,"Coolant, working hours breakdown provided.",additional_context,0,1,618,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,46.584912,-120.495146,1,rooftop,1411,"S 1st St",,,Yakima,WA,"Yakima County",98901,US,"City of Yakima"
605,605,2,"Cascade Valley Lube","union gap","2506 Main St Union Gap, WA 98903","(509) 453-4343",yakima,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,46.565157,-120.482549,1,rooftop,2506,"Main St",,,"Union Gap",WA,"Yakima County",98903,US,"City of Yakima"
